1.528562E-02  1.227956E-02  3.888078E-04  2.400000E+14  4.774389E-06  3.952602E-04  8.570796E+00  1.265906E+01  1.336476E-01  1.352421E-01  1.330516E-01  1.330516E-01  1.330516E-01  8.704364E+00  1.285634E+01
1.702525E-02  1.332690E-02  4.050081E-04  2.500000E+14  5.397502E-06  4.119409E-04  8.307809E+00  1.227063E+01  1.446789E-01  1.464617E-01  1.439031E-01  1.439031E-01  1.439031E-01  8.452336E+00  1.248409E+01
1.885636E-02  1.441720E-02  4.212084E-04  2.600000E+14  6.072646E-06  4.286476E-04  8.092345E+00  1.195239E+01  1.565295E-01  1.585177E-01  1.555392E-01  1.555392E-01  1.555392E-01  8.248632E+00  1.218322E+01
2.077116E-02  1.555048E-02  4.374087E-04  2.700000E+14  6.801914E-06  4.453813E-04  7.915156E+00  1.169068E+01  1.691563E-01  1.713674E-01  1.679132E-01  1.679132E-01  1.679132E-01  8.083960E+00  1.194000E+01
2.276299E-02  1.672674E-02  4.536090E-04  2.800000E+14  7.587399E-06  4.621430E-04  7.768830E+00  1.147456E+01  1.825228E-01  1.849750E-01  1.809855E-01  1.809855E-01  1.809855E-01  7.950870E+00  1.174343E+01
2.482608E-02  1.794599E-02  4.698094E-04  2.900000E+14  8.431193E-06  4.789338E-04  7.647462E+00  1.129530E+01  1.965978E-01  1.993097E-01  1.947214E-01  1.947214E-01  1.947214E-01  7.843423E+00  1.158473E+01
2.695537E-02  1.920824E-02  4.860097E-04  3.000000E+14  9.335389E-06  4.957547E-04  7.546351E+00  1.114596E+01  2.113533E-01  2.143445E-01  2.090898E-01  2.090898E-01  2.090898E-01  7.756889E+00  1.145692E+01
2.914635E-02  2.051349E-02  5.022100E-04  3.100000E+14  1.030208E-05  5.126068E-04  7.461745E+00  1.102099E+01  2.267644E-01  2.300548E-01  2.240623E-01  2.240623E-01  2.240623E-01  7.687490E+00  1.135442E+01
3.139495E-02  2.186176E-02  5.184103E-04  3.200000E+14  1.133336E-05  5.294911E-04  7.390637E+00  1.091597E+01  2.428076E-01  2.464181E-01  2.396123E-01  2.396123E-01  2.396123E-01  7.632192E+00  1.127274E+01
3.369744E-02  2.325304E-02  5.346107E-04  3.300000E+14  1.243133E-05  5.464087E-04  7.330604E+00  1.082730E+01  2.594612E-01  2.634132E-01  2.557146E-01  2.557146E-01  2.557146E-01  7.588548E+00  1.120828E+01
3.605036E-02  2.468736E-02  5.508110E-04  3.400000E+14  1.359807E-05  5.633606E-04  7.279680E+00  1.075208E+01  2.767038E-01  2.810197E-01  2.723451E-01  2.723451E-01  2.723451E-01  7.554573E+00  1.115810E+01
3.845050E-02  2.616470E-02  5.670113E-04  3.500000E+14  1.483568E-05  5.803478E-04  7.236266E+00  1.068796E+01  2.945152E-01  2.992178E-01  2.894801E-01  2.894801E-01  2.894801E-01  7.528642E+00  1.111980E+01
4.089481E-02  2.768509E-02  5.832116E-04  3.600000E+14  1.614626E-05  5.973714E-04  7.199050E+00  1.063299E+01  3.128750E-01  3.179881E-01  3.070964E-01  3.070964E-01  3.070964E-01  7.509421E+00  1.109141E+01
4.338041E-02  2.924852E-02  5.994120E-04  3.700000E+14  1.753191E-05  6.144324E-04  7.166949E+00  1.058558E+01  3.317633E-01  3.373114E-01  3.251713E-01  3.251713E-01  3.251713E-01  7.495809E+00  1.107131E+01
4.590453E-02  3.085500E-02  6.156123E-04  3.800000E+14  1.899471E-05  6.315320E-04  7.139069E+00  1.054440E+01  3.511603E-01  3.571685E-01  3.436820E-01  3.436820E-01  3.436820E-01  7.486888E+00  1.105813E+01
4.846452E-02  3.250453E-02  6.318126E-04  3.900000E+14  2.053677E-05  6.486710E-04  7.114664E+00  1.050835E+01  3.710461E-01  3.775402E-01  3.626062E-01  3.626062E-01  3.626062E-01  7.481890E+00  1.105075E+01
5.105783E-02  3.419713E-02  6.480129E-04  4.000000E+14  2.216018E-05  6.658507E-04  7.093110E+00  1.047652E+01  3.914007E-01  3.984075E-01  3.819214E-01  3.819214E-01  3.819214E-01  7.480173E+00  1.104821E+01
5.368199E-02  3.593280E-02  6.642133E-04  4.100000E+14  2.386704E-05  6.830719E-04  7.073886E+00  1.044813E+01  4.122043E-01  4.197511E-01  4.016052E-01  4.016052E-01  4.016052E-01  7.481192E+00  1.104972E+01
5.633461E-02  3.771153E-02  6.804136E-04  4.200000E+14  2.565944E-05  7.003359E-04  7.056552E+00  1.042252E+01  4.334367E-01  4.415515E-01  4.216356E-01  4.216356E-01  4.216356E-01  7.484486E+00  1.105458E+01
5.901338E-02  3.953335E-02  6.966139E-04  4.300000E+14  2.753948E-05  7.176435E-04  7.040737E+00  1.039916E+01  4.550778E-01  4.637895E-01  4.419903E-01  4.419903E-01  4.419903E-01  7.489663E+00  1.106223E+01
6.171604E-02  4.139825E-02  7.128142E-04  4.400000E+14  2.950926E-05  7.349959E-04  7.026126E+00  1.037758E+01  4.771076E-01  4.864454E-01  4.626475E-01  4.626475E-01  4.626475E-01  7.496389E+00  1.107216E+01
6.444040E-02  4.330624E-02  7.290145E-04  4.500000E+14  3.157088E-05  7.523941E-04  7.012455E+00  1.035739E+01  4.995057E-01  5.094997E-01  4.835851E-01  4.835851E-01  4.835851E-01  7.504377E+00  1.108396E+01
6.718434E-02  4.525732E-02  7.452149E-04  4.600000E+14  3.372643E-05  7.698391E-04  6.999497E+00  1.033825E+01  5.222519E-01  5.329328E-01  5.047814E-01  5.047814E-01  5.047814E-01  7.513379E+00  1.109726E+01
6.994578E-02  4.725150E-02  7.614152E-04  4.700000E+14  3.597801E-05  7.873320E-04  6.987062E+00  1.031989E+01  5.453259E-01  5.567251E-01  5.262150E-01  5.262150E-01  5.262150E-01  7.523185E+00  1.111174E+01
7.272272E-02  4.928878E-02  7.776155E-04  4.800000E+14  3.832772E-05  8.048739E-04  6.974987E+00  1.030205E+01  5.687076E-01  5.808568E-01  5.478646E-01  5.478646E-01  5.478646E-01  7.533610E+00  1.112714E+01
